date_time,day_of_week,time_of_day,region,channel,season,promo,reservation,party_size,price_level,seats_available,staffing_level,staffing_ratio,server_experience,kitchen_load,queue_length,order_complexity,ingredient_freshness,chef_experience,manager_on_duty,weather,cuisine,table_type,allergens_flag,customer_id,order_id,waiting_time,food_quality,service_quality,overall_satisfaction,wait_issue,low_food_quality,complaint,return_intent
8/2/2024 10:00,Thu,Late Night,Urban,Takeaway,Shoulder,0,0,3,26,61,9,1,3,66,4,5,71,4,B,Storm,Pasta,Standard,0,1845,101845,33,3,5,8,1,0,1,0
8/2/2024 10:30,Thu,Lunch,Urban,Delivery,Shoulder,0,1,1,28,39,6,2,3,79,15,3,58,3,D,Clear,Salads,Standard,0,1846,101846,41,2,4,6,1,1,1,0
8/2/2024 11:00,Thu,Breakfast,Urban,Dine-In,High,0,1,3,32,64,8,1,3,69,1,5,60,3,C,Cloudy,BBQ,Standard,1,1847,101847,26,2,4,6,1,1,1,0
8/2/2024 11:30,Thu,Lunch,Urban,Dine-In,Low,0,0,4,32,52,8,2,5,88,13,4,82,4,D,Clear,Burgers,Standard,0,1848,101848,48,2,4,5,1,1,1,0
8/2/2024 12:00,Thu,Dinner,Urban,Dine-In,High,1,1,1,31,26,8,3,2,77,15,3,54,3,B,Cold,Sushi,Standard,0,1849,101849,17,2,5,9,0,1,1,0
8/2/2024 12:30,Thu,Dinner,Suburban,Dine-In,Low,0,0,3,30,37,6,2,2,67,11,3,56,2,C,Cold,Burgers,Standard,0,1850,101850,38,2,4,6,1,1,1,0
8/2/2024 13:00,Thu,Lunch,Urban,Dine-In,High,0,0,2,36,56,4,1,3,95,14,4,44,4,B,Cold,Sushi,Standard,0,1851,101851,55,2,3,3,1,1,1,0
8/2/2024 13:30,Thu,Dinner,Urban,Dine-In,Shoulder,1,0,3,27,61,7,1,4,82,9,3,69,2,B,Clear,Burgers,Booth,0,1852,101852,49,2,4,4,1,1,1,0
8/2/2024 14:00,Thu,Dinner,Tourist,Dine-In,High,0,1,1,22,49,9,2,3,71,16,3,62,3,D,Hot,Burgers,Standard,0,1853,101853,44,3,4,6,1,0,1,0
8/2/2024 14:30,Thu,Dinner,Urban,Takeaway,Shoulder,0,1,1,35,56,8,1,3,66,15,4,64,4,C,Storm,Curry,Standard,0,1854,101854,38,2,3,4,1,1,1,0
8/2/2024 15:00,Thu,Late Night,Urban,Dine-In,Low,0,0,2,23,61,9,1,2,56,7,1,53,5,B,Hot,Pizza,Booth,0,1855,101855,19,3,4,7,0,0,0,1
8/2/2024 15:30,Thu,Lunch,Urban,Takeaway,High,0,0,2,30,50,7,1,4,81,13,4,58,4,A,Cold,Pasta,High-Top,0,1856,101856,48,3,4,6,1,0,1,0
8/2/2024 16:00,Thu,Dinner,Suburban,Dine-In,Shoulder,0,0,2,30,49,8,2,1,79,8,5,59,3,D,Storm,Sushi,High-Top,0,1857,101857,44,2,4,5,1,1,1,0
8/2/2024 16:30,Thu,Afternoon,Urban,Takeaway,High,0,1,1,22,61,8,1,2,71,5,3,52,4,C,Clear,Curry,Booth,0,1858,101858,35,2,4,6,1,1,1,0
8/2/2024 17:00,Thu,Dinner,Suburban,Dine-In,Low,0,0,2,22,53,5,1,2,65,18,3,59,3,C,Cold,BBQ,Standard,0,1859,101859,52,2,2,2,1,1,1,0
8/2/2024 17:30,Thu,Dinner,Tourist,Takeaway,Shoulder,0,0,3,32,47,8,2,2,82,16,3,49,3,B,Clear,Burgers,Booth,0,1860,101860,40,2,4,4,1,1,1,0
8/2/2024 18:00,Thu,Dinner,Urban,Dine-In,High,0,0,3,33,60,6,1,1,94,18,4,52,5,C,Storm,Pasta,Patio,1,1861,101861,52,2,3,4,1,1,1,0
8/2/2024 18:30,Thu,Dinner,Urban,Dine-In,Low,0,0,3,31,42,7,2,3,89,13,3,61,3,C,Clear,Salads,Booth,0,1862,101862,53,3,4,7,1,0,1,0
8/2/2024 19:00,Thu,Lunch,Suburban,Takeaway,Low,1,1,2,30,64,8,1,3,74,11,4,62,1,A,Clear,Sushi,Patio,0,1863,101863,40,1,4,4,1,1,1,0
8/2/2024 19:30,Thu,Afternoon,Urban,Dine-In,High,1,1,4,19,58,7,1,3,72,7,3,63,4,C,Cloudy,Sushi,Booth,0,1864,101864,29,2,4,7,1,1,1,0
8/2/2024 20:00,Thu,Late Night,Urban,Dine-In,Low,0,0,1,24,60,7,1,4,70,4,2,54,6,A,Hot,BBQ,High-Top,0,1865,101865,28,2,4,7,1,1,1,0
8/2/2024 20:30,Thu,Late Night,Suburban,Takeaway,High,0,0,3,30,55,9,2,4,72,3,4,63,4,D,Hot,Burgers,Booth,1,1866,101866,36,2,5,6,1,1,1,0
8/2/2024 21:00,Thu,Breakfast,Suburban,Takeaway,Low,0,1,4,22,63,7,1,1,53,0,4,67,4,D,Hot,Pasta,Standard,0,1867,101867,23,3,4,8,0,0,0,1
8/2/2024 21:30,Thu,Lunch,Suburban,Dine-In,High,1,1,3,29,47,7,1,3,79,14,2,60,4,D,Rain,Burgers,Standard,0,1868,101868,42,2,4,5,1,1,1,0
8/2/2024 22:00,Thu,Breakfast,Suburban,Dine-In,High,0,0,2,27,56,9,2,3,72,8,3,64,3,C,Cloudy,Pasta,Booth,0,1869,101869,23,2,4,7,0,1,1,0
8/2/2024 22:30,Thu,Dinner,Suburban,Dine-In,Shoulder,0,1,2,30,55,9,2,3,94,10,5,53,5,D,Cold,BBQ,Booth,0,1870,101870,37,2,4,6,1,1,1,0
8/2/2024 23:00,Thu,Dinner,Urban,Dine-In,Low,0,0,4,24,59,5,1,3,81,17,4,69,4,A,Cold,Burgers,Booth,1,1871,101871,60,2,3,2,1,1,1,0
8/2/2024 23:30,Thu,Lunch,Suburban,Delivery,High,0,0,1,28,42,7,2,2,82,14,3,57,5,C,Cold,Salads,Booth,0,1872,101872,42,3,4,7,1,0,1,0
9/2/2024 0:00,Fri,Afternoon,Tourist,Dine-In,Shoulder,0,0,1,28,67,10,1,3,44,5,3,67,4,C,Hot,BBQ,Booth,0,1873,101873,25,3,4,7,0,0,0,1
9/2/2024 0:30,Fri,Dinner,Urban,Dine-In,Low,1,0,2,35,60,6,1,1,98,9,4,58,4,A,Hot,BBQ,Booth,0,1874,101874,56,2,4,4,1,1,1,0
9/2/2024 1:00,Fri,Dinner,Urban,Delivery,Shoulder,0,0,4,27,36,8,2,4,86,15,4,51,3,A,Cloudy,Sushi,Standard,0,1875,101875,46,2,5,5,1,1,1,0
9/2/2024 1:30,Fri,Afternoon,Suburban,Dine-In,Shoulder,0,0,3,27,53,9,2,2,76,2,3,84,5,A,Clear,Pasta,Standard,0,1876,101876,33,4,4,9,1,0,1,0
9/2/2024 2:00,Fri,Dinner,Tourist,Dine-In,Shoulder,0,0,1,23,60,6,1,0,69,10,4,61,3,D,Hot,Curry,Standard,0,1877,101877,38,2,3,5,1,1,1,0
9/2/2024 2:30,Fri,Afternoon,Urban,Dine-In,Shoulder,0,0,2,24,63,9,1,3,46,0,2,73,4,C,Cold,Burgers,Patio,0,1878,101878,26,3,4,8,1,0,1,0
9/2/2024 3:00,Fri,Lunch,Urban,Dine-In,Low,0,0,2,26,64,7,1,1,83,21,3,47,5,B,Clear,Pasta,High-Top,0,1879,101879,41,2,2,3,1,1,1,0
9/2/2024 3:30,Fri,Dinner,Urban,Dine-In,High,0,1,2,36,49,8,2,2,100,13,3,65,4,B,Hot,BBQ,Booth,0,1880,101880,48,2,4,6,1,1,1,0
9/2/2024 4:00,Fri,Dinner,Urban,Dine-In,Shoulder,0,1,4,31,46,5,1,3,88,11,4,45,4,C,Storm,Burgers,Booth,0,1881,101881,56,2,4,4,1,1,1,0
9/2/2024 4:30,Fri,Dinner,Urban,Dine-In,Shoulder,0,1,1,28,61,8,1,4,79,13,4,58,4,C,Rain,Salads,Booth,1,1882,101882,46,2,4,5,1,1,1,0
9/2/2024 5:00,Fri,Dinner,Suburban,Dine-In,High,1,1,5,20,43,8,2,3,84,11,3,61,4,A,Hot,Pasta,Standard,0,1883,101883,38,2,5,8,1,1,1,0
9/2/2024 5:30,Fri,Dinner,Urban,Dine-In,High,0,0,4,29,48,5,1,1,77,12,3,68,3,D,Storm,Pasta,Standard,0,1884,101884,47,3,3,6,1,0,1,0
9/2/2024 6:00,Fri,Lunch,Suburban,Dine-In,Low,1,0,4,29,54,7,1,3,93,14,3,55,3,A,Cloudy,Salads,Booth,0,1885,101885,49,2,3,4,1,1,1,0
9/2/2024 6:30,Fri,Afternoon,Suburban,Dine-In,High,0,0,2,24,65,9,1,2,71,4,4,71,5,A,Storm,Curry,Standard,0,1886,101886,26,3,4,6,1,0,1,0
9/2/2024 7:00,Fri,Breakfast,Tourist,Dine-In,High,0,0,2,25,54,7,1,4,75,5,3,69,4,B,Cloudy,Curry,Booth,0,1887,101887,30,2,4,7,1,1,1,0
9/2/2024 7:30,Fri,Lunch,Urban,Dine-In,Low,0,0,1,35,52,6,1,5,71,20,4,47,4,D,Hot,BBQ,Booth,0,1888,101888,40,2,3,5,1,1,1,0
9/2/2024 8:00,Fri,Dinner,Tourist,Dine-In,High,1,0,2,32,48,7,1,1,66,7,3,65,2,C,Cloudy,Curry,Booth,0,1889,101889,36,3,4,8,1,0,1,0
9/2/2024 8:30,Fri,Late Night,Suburban,Dine-In,Low,0,0,3,21,47,7,1,6,57,2,3,64,6,C,Storm,Pasta,Standard,0,1890,101890,27,4,5,10,1,0,1,0
9/2/2024 9:00,Fri,Breakfast,Urban,Dine-In,High,0,1,4,33,56,8,1,1,67,6,3,65,4,B,Rain,Sushi,Standard,0,1891,101891,29,3,4,6,1,0,1,0
9/2/2024 9:30,Fri,Afternoon,Urban,Takeaway,Shoulder,0,1,1,22,47,9,2,2,66,9,2,61,5,A,Clear,Sushi,Booth,0,1892,101892,24,3,4,8,0,0,0,1
9/2/2024 10:00,Fri,Dinner,Urban,Dine-In,High,0,0,2,34,45,7,2,4,86,22,3,56,4,D,Clear,Burgers,Standard,0,1893,101893,50,3,3,4,1,0,1,0
9/2/2024 10:30,Fri,Lunch,Urban,Takeaway,High,0,0,2,25,40,7,2,2,95,14,4,55,6,A,Rain,Salads,Standard,0,1894,101894,40,3,4,7,1,0,1,0
9/2/2024 11:00,Fri,Dinner,Tourist,Takeaway,Shoulder,0,1,1,27,56,8,1,2,100,9,4,60,4,D,Cold,BBQ,High-Top,1,1895,101895,43,2,4,6,1,1,1,0
9/2/2024 11:30,Fri,Dinner,Urban,Dine-In,Low,0,1,3,20,52,7,1,1,76,18,3,58,3,A,Clear,Sushi,Standard,0,1896,101896,42,2,4,4,1,1,1,0
9/2/2024 12:00,Fri,Dinner,Tourist,Dine-In,Low,0,0,2,30,62,6,1,1,100,13,5,64,3,D,Hot,Burgers,Booth,0,1897,101897,48,2,3,2,1,1,1,0
9/2/2024 12:30,Fri,Lunch,Urban,Delivery,Low,0,1,2,20,43,8,2,2,99,13,3,63,3,A,Cold,Pizza,Booth,0,1898,101898,38,2,4,6,1,1,1,0
9/2/2024 13:00,Fri,Lunch,Suburban,Dine-In,Shoulder,0,0,2,29,51,4,1,3,75,7,2,70,5,B,Hot,Burgers,Patio,0,1899,101899,48,3,3,5,1,0,1,0
9/2/2024 13:30,Fri,Dinner,Suburban,Takeaway,High,0,0,2,26,41,7,2,4,81,17,5,62,3,D,Storm,Curry,Standard,0,1900,101900,47,2,5,5,1,1,1,0
9/2/2024 14:00,Fri,Dinner,Suburban,Dine-In,Shoulder,0,0,3,26,45,6,1,2,95,10,4,56,5,A,Storm,Pasta,High-Top,0,1901,101901,44,2,4,4,1,1,1,0
9/2/2024 14:30,Fri,Breakfast,Suburban,Dine-In,Shoulder,0,0,2,27,57,7,1,2,79,7,3,76,4,D,Cold,BBQ,Standard,0,1902,101902,40,3,4,7,1,0,1,0
9/2/2024 15:00,Fri,Dinner,Urban,Dine-In,High,0,0,2,31,66,7,1,2,82,13,5,56,6,A,Cold,Pizza,Standard,0,1903,101903,54,3,3,4,1,0,1,0
9/2/2024 15:30,Fri,Breakfast,Tourist,Dine-In,Low,0,0,2,30,63,9,1,1,75,6,2,68,4,B,Cold,Pizza,Standard,0,1904,101904,31,3,4,6,1,0,1,0
9/2/2024 16:00,Fri,Dinner,Suburban,Dine-In,Shoulder,0,0,3,23,49,6,1,1,77,13,4,30,3,D,Cold,Pizza,Standard,0,1905,101905,42,2,3,3,1,1,1,0
9/2/2024 16:30,Fri,Lunch,Suburban,Dine-In,High,0,0,5,27,59,5,1,1,88,11,5,46,3,A,Cloudy,Pizza,Booth,0,1906,101906,59,2,3,2,1,1,1,0
9/2/2024 17:00,Fri,Late Night,Urban,Delivery,High,0,1,3,25,65,6,1,3,45,2,2,72,4,B,Cold,Curry,Standard,0,1907,101907,29,3,3,7,1,0,1,0
9/2/2024 17:30,Fri,Lunch,Urban,Takeaway,High,0,0,4,30,50,9,2,2,94,16,5,68,4,A,Cold,Curry,Standard,0,1908,101908,55,2,4,6,1,1,1,0
9/2/2024 18:00,Fri,Lunch,Urban,Dine-In,Low,0,0,1,30,55,9,2,2,85,13,3,60,3,C,Storm,Pizza,Patio,0,1909,101909,51,2,4,6,1,1,1,0
9/2/2024 18:30,Fri,Breakfast,Tourist,Takeaway,Low,1,0,3,22,58,8,1,3,60,3,3,76,3,A,Hot,Sushi,Standard,0,1910,101910,26,2,5,6,1,1,1,0
9/2/2024 19:00,Fri,Lunch,Suburban,Takeaway,Shoulder,0,0,1,33,74,5,1,3,78,11,3,62,2,C,Storm,Salads,Standard,0,1911,101911,49,2,2,4,1,1,1,0
9/2/2024 19:30,Fri,Dinner,Tourist,Delivery,Low,0,0,1,30,60,7,1,1,83,15,4,55,6,B,Clear,Curry,Standard,0,1912,101912,58,2,3,4,1,1,1,0
9/2/2024 20:00,Fri,Late Night,Suburban,Dine-In,High,0,1,2,32,57,5,1,4,55,3,2,56,3,A,Cloudy,Pasta,Patio,0,1913,101913,23,3,5,9,0,0,0,1
9/2/2024 20:30,Fri,Lunch,Urban,Takeaway,Low,0,0,4,29,56,7,1,0,81,18,3,61,4,D,Cloudy,Sushi,Standard,0,1914,101914,46,3,4,4,1,0,1,0
9/2/2024 21:00,Fri,Afternoon,Urban,Dine-In,Shoulder,0,0,4,17,64,7,1,2,56,5,2,53,3,D,Hot,Burgers,High-Top,0,1915,101915,23,3,4,8,0,0,0,1
9/2/2024 21:30,Fri,Dinner,Urban,Dine-In,Low,0,0,3,25,52,5,1,4,69,12,3,60,4,D,Cold,Curry,High-Top,0,1916,101916,49,2,4,5,1,1,1,0
9/2/2024 22:00,Fri,Dinner,Suburban,Delivery,Shoulder,0,0,1,27,54,8,1,3,62,15,3,69,4,D,Storm,Salads,Patio,0,1917,101917,52,2,4,4,1,1,1,0
9/2/2024 22:30,Fri,Dinner,Urban,Dine-In,Shoulder,1,1,2,25,44,7,2,1,90,12,4,63,5,A,Clear,Burgers,Standard,0,1918,101918,46,3,4,6,1,0,1,0
9/2/2024 23:00,Fri,Lunch,Suburban,Dine-In,High,0,0,3,24,47,8,2,1,91,14,4,60,3,A,Storm,Curry,Standard,0,1919,101919,58,2,4,5,1,1,1,0
9/2/2024 23:30,Fri,Afternoon,Suburban,Takeaway,High,0,1,3,33,73,9,1,2,61,5,3,76,4,C,Cold,Pasta,Booth,0,1920,101920,15,3,4,8,0,0,0,1
10/2/2024 0:00,Sat,Dinner,Suburban,Dine-In,High,0,0,1,28,47,6,1,2,99,11,3,54,5,A,Cold,Salads,Standard,0,1921,101921,51,2,4,4,1,1,1,0
10/2/2024 0:30,Sat,Breakfast,Tourist,Takeaway,Shoulder,0,0,2,31,39,6,2,4,92,13,4,70,3,B,Rain,Salads,Booth,0,1922,101922,51,2,4,7,1,1,1,0
10/2/2024 1:00,Sat,Dinner,Suburban,Takeaway,High,0,1,3,33,44,8,2,4,90,17,3,65,4,D,Storm,Pasta,High-Top,0,1923,101923,38,2,4,6,1,1,1,0
10/2/2024 1:30,Sat,Lunch,Urban,Dine-In,Low,0,0,3,28,41,6,1,2,89,15,3,56,2,A,Hot,Pizza,Standard,1,1924,101924,54,2,4,4,1,1,1,0
10/2/2024 2:00,Sat,Dinner,Urban,Dine-In,High,0,1,1,32,52,8,2,2,79,22,4,33,4,B,Storm,Burgers,Booth,0,1925,101925,55,2,4,4,1,1,1,0
10/2/2024 2:30,Sat,Breakfast,Urban,Takeaway,Shoulder,0,1,2,24,41,4,1,2,100,14,4,54,4,C,Cloudy,Curry,Standard,0,1926,101926,46,2,3,5,1,1,1,0
10/2/2024 3:00,Sat,Dinner,Tourist,Dine-In,Low,0,0,3,31,45,6,1,3,100,12,4,54,3,B,Clear,Salads,High-Top,0,1927,101927,61,1,4,3,1,1,1,0
10/2/2024 3:30,Sat,Afternoon,Urban,Delivery,Shoulder,0,0,4,29,40,7,2,2,100,16,3,58,2,C,Hot,BBQ,Standard,0,1928,101928,53,2,4,5,1,1,1,0
10/2/2024 4:00,Sat,Dinner,Urban,Takeaway,High,0,0,3,32,63,5,1,3,94,17,4,70,3,D,Rain,BBQ,Booth,0,1929,101929,57,2,3,4,1,1,1,0
10/2/2024 4:30,Sat,Breakfast,Suburban,Dine-In,High,0,0,3,33,50,7,1,2,90,19,4,65,2,C,Clear,Curry,Standard,0,1930,101930,57,2,4,3,1,1,1,0
10/2/2024 5:00,Sat,Dinner,Urban,Dine-In,High,0,0,2,38,50,7,1,4,95,8,5,57,4,C,Clear,Burgers,Booth,0,1931,101931,54,2,5,4,1,1,1,0
10/2/2024 5:30,Sat,Dinner,Suburban,Delivery,Shoulder,0,0,1,31,51,5,1,4,89,21,3,52,4,B,Cloudy,Salads,Standard,0,1932,101932,65,2,3,3,1,1,1,0
10/2/2024 6:00,Sat,Dinner,Suburban,Dine-In,Shoulder,1,1,2,42,42,5,1,4,77,12,4,42,2,D,Cloudy,Pizza,Booth,0,1933,101933,46,1,4,5,1,1,1,0
10/2/2024 6:30,Sat,Dinner,Urban,Dine-In,High,1,1,4,34,57,5,1,3,100,19,5,68,3,B,Cloudy,Burgers,Standard,0,1934,101934,61,2,2,3,1,1,1,0
10/2/2024 7:00,Sat,Dinner,Urban,Takeaway,High,0,0,4,29,44,4,1,4,100,22,4,59,5,D,Hot,BBQ,Standard,0,1935,101935,68,2,4,3,1,1,1,0
10/2/2024 7:30,Sat,Dinner,Tourist,Takeaway,Low,0,0,3,34,59,8,1,2,96,18,3,65,4,B,Storm,Salads,Standard,0,1936,101936,58,2,3,4,1,1,1,0
10/2/2024 8:00,Sat,Lunch,Urban,Dine-In,High,0,0,3,38,42,6,1,2,94,13,3,59,2,A,Clear,Salads,Booth,0,1937,101937,65,2,3,3,1,1,1,0
10/2/2024 8:30,Sat,Dinner,Urban,Dine-In,High,0,0,3,29,51,5,1,1,91,15,4,49,3,B,Storm,Curry,Booth,0,1938,101938,56,2,3,4,1,1,1,0
10/2/2024 9:00,Sat,Afternoon,Suburban,Dine-In,Low,0,0,2,41,46,6,1,3,100,18,3,60,2,C,Storm,Curry,Standard,0,1939,101939,55,2,4,4,1,1,1,0
10/2/2024 9:30,Sat,Breakfast,Urban,Takeaway,Low,0,1,2,35,47,7,1,0,96,16,4,58,5,B,Cloudy,Curry,Booth,0,1940,101940,50,2,4,4,1,1,1,0
10/2/2024 10:00,Sat,Breakfast,Urban,Takeaway,Shoulder,0,1,5,28,32,5,2,4,82,13,3,65,4,C,Storm,Curry,Booth,0,1941,101941,55,3,4,4,1,0,1,0
10/2/2024 10:30,Sat,Lunch,Urban,Delivery,High,0,0,1,31,37,6,2,2,100,16,3,52,4,B,Clear,Burgers,Booth,0,1942,101942,62,1,4,3,1,1,1,0
10/2/2024 11:00,Sat,Dinner,Urban,Dine-In,High,1,0,5,31,57,8,1,2,100,14,4,54,5,B,Clear,Pizza,Booth,0,1943,101943,63,2,4,3,1,1,1,0
10/2/2024 11:30,Sat,Dinner,Tourist,Takeaway,Shoulder,0,0,2,37,35,5,1,4,100,18,3,57,4,C,Cold,Salads,Standard,0,1944,101944,61,2,4,3,1,1,1,0
10/2/2024 12:00,Sat,Dinner,Urban,Delivery,High,0,1,4,28,52,6,1,1,100,13,4,55,4,D,Rain,Burgers,Booth,0,1945,101945,56,3,3,5,1,0,1,0
10/2/2024 12:30,Sat,Afternoon,Suburban,Dine-In,High,0,0,1,39,66,4,1,3,88,10,3,50,5,B,Hot,Pizza,High-Top,0,1946,101946,57,2,3,2,1,1,1,0
10/2/2024 13:00,Sat,Afternoon,Suburban,Dine-In,Shoulder,0,1,3,38,49,8,2,4,94,13,4,50,3,A,Storm,Sushi,Standard,0,1947,101947,44,2,5,5,1,1,1,0
10/2/2024 13:30,Sat,Breakfast,Urban,Takeaway,Shoulder,0,1,2,40,62,7,1,2,100,11,4,68,2,A,Hot,Pizza,Booth,0,1948,101948,63,2,4,4,1,1,1,0
10/2/2024 14:00,Sat,Lunch,Urban,Dine-In,Shoulder,0,0,1,33,51,6,1,2,88,14,5,55,6,C,Hot,Sushi,Patio,0,1949,101949,57,2,3,3,1,1,1,0
10/2/2024 14:30,Sat,Afternoon,Urban,Dine-In,Shoulder,0,1,3,38,47,5,1,2,100,18,3,67,3,C,Hot,Pizza,Booth,0,1950,101950,52,2,3,3,1,1,1,0
10/2/2024 15:00,Sat,Breakfast,Urban,Dine-In,High,0,0,4,32,48,5,1,4,100,15,4,77,1,C,Cold,Pizza,Booth,0,1951,101951,53,2,4,4,1,1,1,0
10/2/2024 15:30,Sat,Lunch,Tourist,Dine-In,Shoulder,0,1,2,37,44,6,1,2,100,16,4,53,3,A,Hot,BBQ,High-Top,0,1952,101952,62,2,4,3,1,1,1,0
10/2/2024 16:00,Sat,Dinner,Urban,Dine-In,Shoulder,0,0,1,33,43,7,2,1,100,13,4,49,3,C,Cold,BBQ,High-Top,0,1953,101953,61,2,4,3,1,1,1,0
10/2/2024 16:30,Sat,Dinner,Urban,Dine-In,High,0,0,2,40,41,5,1,2,100,16,5,46,6,C,Clear,Pasta,Standard,0,1954,101954,63,2,3,1,1,1,1,0
10/2/2024 17:00,Sat,Late Night,Suburban,Delivery,Low,1,1,2,34,48,6,1,1,88,13,2,72,4,D,Storm,Sushi,Booth,0,1955,101955,43,3,3,6,1,0,1,0
10/2/2024 17:30,Sat,Late Night,Tourist,Takeaway,High,1,0,3,30,63,7,1,0,96,12,4,59,3,A,Cold,Pizza,Booth,0,1956,101956,61,3,3,4,1,0,1,0
10/2/2024 18:00,Sat,Dinner,Suburban,Takeaway,High,0,1,4,39,56,8,1,4,67,15,3,57,3,D,Rain,Pizza,Standard,0,1957,101957,42,2,4,5,1,1,1,0
10/2/2024 18:30,Sat,Afternoon,Urban,Dine-In,Shoulder,0,0,3,34,47,7,1,4,100,14,3,52,4,D,Hot,Sushi,Standard,0,1958,101958,53,2,4,4,1,1,1,0
10/2/2024 19:00,Sat,Dinner,Suburban,Takeaway,Low,0,1,5,31,50,6,1,3,100,8,5,55,4,C,Rain,Pizza,Booth,0,1959,101959,58,2,3,3,1,1,1,0
10/2/2024 19:30,Sat,Dinner,Urban,Takeaway,High,0,1,3,31,44,6,1,4,86,16,3,82,4,D,Clear,Curry,Standard,0,1960,101960,42,3,4,7,1,0,1,0
10/2/2024 20:00,Sat,Breakfast,Suburban,Dine-In,High,0,1,2,29,56,7,1,2,82,13,4,50,4,B,Clear,Curry,Booth,0,1961,101961,42,2,4,4,1,1,1,0
10/2/2024 20:30,Sat,Afternoon,Urban,Dine-In,High,0,1,1,27,32,6,2,4,100,13,3,36,5,B,Cloudy,Pasta,Patio,0,1962,101962,40,1,5,5,1,1,1,0
10/2/2024 21:00,Sat,Dinner,Suburban,Dine-In,Shoulder,0,0,2,31,60,7,1,2,100,20,5,55,4,B,Hot,Burgers,Patio,0,1963,101963,58,2,4,5,1,1,1,0
10/2/2024 21:30,Sat,Lunch,Suburban,Takeaway,Shoulder,1,0,2,34,41,5,1,3,100,19,4,56,3,D,Cloudy,Sushi,Patio,0,1964,101964,54,2,3,4,1,1,1,0
10/2/2024 22:00,Sat,Dinner,Suburban,Dine-In,Shoulder,0,1,4,31,42,8,2,2,100,17,4,63,3,B,Rain,Curry,Booth,0,1965,101965,55,1,4,3,1,1,1,0
10/2/2024 22:30,Sat,Dinner,Suburban,Takeaway,High,0,0,3,18,35,6,2,1,85,16,3,56,5,A,Storm,Sushi,Patio,0,1966,101966,48,2,4,4,1,1,1,0
10/2/2024 23:00,Sat,Lunch,Urban,Dine-In,High,0,1,1,27,46,6,1,2,100,18,4,67,4,B,Cloudy,Pizza,Booth,0,1967,101967,56,2,4,3,1,1,1,0
10/2/2024 23:30,Sat,Lunch,Urban,Dine-In,High,1,0,3,37,40,7,2,5,89,15,3,40,4,B,Clear,BBQ,Standard,0,1968,101968,48,2,4,6,1,1,1,0
11/2/2024 0:00,Sun,Lunch,Suburban,Takeaway,Shoulder,0,0,3,33,54,5,1,5,92,16,5,62,3,D,Hot,Pasta,High-Top,0,1969,101969,63,1,3,3,1,1,1,0
11/2/2024 0:30,Sun,Breakfast,Urban,Dine-In,Shoulder,0,0,4,26,50,6,1,4,100,15,4,70,3,A,Rain,Pasta,High-Top,0,1970,101970,62,2,4,4,1,1,1,0
11/2/2024 1:00,Sun,Breakfast,Suburban,Dine-In,Shoulder,0,0,4,32,39,8,2,2,96,16,3,52,3,D,Cold,BBQ,Booth,0,1971,101971,53,2,4,5,1,1,1,0
11/2/2024 1:30,Sun,Dinner,Suburban,Delivery,Shoulder,0,0,4,34,38,5,1,2,98,17,3,52,3,A,Clear,Pizza,High-Top,0,1972,101972,68,2,4,3,1,1,1,0
11/2/2024 2:00,Sun,Lunch,Tourist,Takeaway,Shoulder,1,1,3,37,40,8,2,4,98,17,3,56,3,A,Cold,Sushi,Booth,1,1973,101973,45,2,5,6,1,1,1,0
11/2/2024 2:30,Sun,Afternoon,Urban,Dine-In,Low,0,0,3,30,37,5,1,3,100,15,5,50,5,D,Storm,Salads,Patio,1,1974,101974,57,2,4,3,1,1,1,0
11/2/2024 3:00,Sun,Lunch,Tourist,Dine-In,Shoulder,1,0,4,36,43,7,2,4,100,18,5,72,3,B,Hot,Pasta,High-Top,0,1975,101975,59,2,4,4,1,1,1,0
11/2/2024 3:30,Sun,Late Night,Tourist,Dine-In,Shoulder,0,0,1,33,38,5,1,2,99,15,4,47,3,C,Storm,Sushi,Patio,0,1976,101976,61,2,4,4,1,1,1,0
11/2/2024 4:00,Sun,Lunch,Urban,Takeaway,Shoulder,0,0,2,32,54,8,1,2,100,15,5,62,3,C,Storm,Burgers,High-Top,0,1977,101977,50,2,4,4,1,1,1,0
11/2/2024 4:30,Sun,Afternoon,Suburban,Dine-In,Shoulder,0,0,2,36,41,6,1,4,100,11,4,41,4,B,Hot,Pizza,Booth,0,1978,101978,60,2,4,4,1,1,1,0
11/2/2024 5:00,Sun,Dinner,Suburban,Dine-In,Low,0,0,3,29,50,6,1,2,100,13,5,43,5,C,Hot,Pasta,Standard,0,1979,101979,57,2,3,3,1,1,1,0
11/2/2024 5:30,Sun,Dinner,Urban,Dine-In,Shoulder,0,0,4,37,50,5,1,3,91,19,4,57,3,C,Cold,BBQ,Standard,0,1980,101980,62,1,3,1,1,1,1,0
11/2/2024 6:00,Sun,Lunch,Urban,Takeaway,High,0,0,2,28,30,3,1,2,100,18,3,45,5,A,Storm,Pizza,Booth,0,1981,101981,58,2,2,2,1,1,1,0
11/2/2024 6:30,Sun,Dinner,Urban,Takeaway,Shoulder,0,0,1,31,51,5,1,3,100,16,4,45,4,D,Rain,Pasta,Patio,0,1982,101982,67,2,3,1,1,1,1,0
